"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
461.5,31.6421807331741,-54.540124704093
462,32.5619551105157,-52.8319593094652
462.5,33.5117902853587,-51.1216205952372
463,34.4927605035321,-49.4094157182175
463.5,35.5059739192362,-47.695698586858
464,36.5525728097093,-45.9808733198261
464.5,37.6337336552794,-44.2653979362362
465,38.7506670633146,-42.5497882876127
465.5,39.9046175121346,-40.8346222412767
466,41.0968628883513,-39.1205441242517
466.5,42.3287137882577,-37.4082694359167
467,43.6015125508198,-35.6985898365644
467.5,44.9166319866024,-33.9923784175189
468,46.2754737634351,-32.2905952566736
468.5,47.6794664059723,-30.5942932610276
469,49.1300628624347,-28.9046242949925
469.5,50.6287375877481,-27.2228455899277
470,52.1769830881782,-25.5503264262954
470.5,53.7763058682621,-23.8885550750763
471,55.4282217165947,-22.239145979522
471.5,57.1342502627813,-20.6038471517112
472,58.8959087337771,-18.9845477509182
472.5,60.7147048340507,-17.3832858019985
473,62.5921286705843,-15.802256002193
473.5,64.5296436409016,-14.2438175533796
474,66.5286762003073,-12.7105019442564
474.5,68.5906044235535,-11.2050205926851
475,70.7167452764359,-9.73027224280411
475.5,72.9083405148753,-8.28934999423299
476,75.1665411330049,-6.88554782190459
476.5,77.4923902882151,-5.52236642477803
477,79.8868046404619,-4.20351822002878
477.5,82.3505540557921,-2.93293127658819
478,84.8842396406883,-1.71475195826856
478.5,87.4882700948286,-0.553346022657729
479,90.1628363959538,0.546702101907734
479.5,92.9078848620735,1.58059216203187
480,95.7230886738736,2.54331336984796
480.5,98.6078179842241,3.42965247926958
481,101.561108792505,4.23420500345896
481.5,104.581630819094,4.95138993827891
482,107.667654679846,5.57546835880007
482.5,110.817018731232,6.10056624938228
483,114.027096033276,6.52070191048016
483.5,117.294761958449,6.82981825541742
484,120.616363058509,7.02182026537003
484.5,123.987687885677,7.09061780941276
485,127.403940546808,7.03017395642357
485.5,130.85971784577,6.83455880594033
486,134.348990936168,6.4980087447075
486.5,137.865092459074,6.01499089467238
487,141.400710173611,5.38027235731891
487.5,144.947888096611,4.58899368060522
488,148.498036145797,3.63674578159388
488.5,152.041949223656,2.51964935483842
489,155.569836582039,1.2344355901208
489.5,159.071362166683,-0.221473179122082
490,162.535696454481,-1.84988446417452
490.5,165.951580064021,-3.65175997890292
491,169.307399144041,-5.62714523022918
491.5,172.591272229741,-7.77510628897361
492,175.791147911239,-10.0936757169182
492.5,178.894912292473,-12.5798095881677
493,181.890504846073,-15.2293574318745
493.5,184.766040905938,-18.0370467349682
494,187.509938701834,-20.9964833769999
494.5,190.111048547496,-24.1001690280523
495,192.55878156317,-27.3395361333275
495.5,194.843235161359,-30.7050006469154
496,196.955312463929,-34.1860321795025
496.5,198.886832858877,-37.771240710633
497,200.630631049904,-41.4484785083577
497.5,202.180642200164,-45.2049554213323
498,203.531971115373,-49.0273652839188
498.5,204.680943838203,-52.9020208244387
499,205.625140517085,-56.8149942080274
499.5,206.363408946535,-60.7522601908582
500,206.895858728521,-64.6998388187917
500.5,207.223836549825,-68.6439346712559
501,207.34988358484,-72.5710698249494
501.5,207.277676494547,-76.4682079804859
502,207.011953882526,-80.3228675428961
502.5,206.55843037448,-84.1232218542917
503,205.923700700277,-87.8581852232441
503.5,205.115136274908,-91.5174838583934
504,204.140776798714,-95.0917112728567
504.5,203.00921933534,-98.5723681622015
505,201.729507188323,-101.951887156319
505.5,200.311020697464,-105.223643192243
506,198.763371828847,-108.38195054243
506.5,197.096304152782,-111.422047756903
507,195.319599506935,-114.340071936921
507.5,193.442992340839,-117.133023854851
508,191.476092444944,-119.798725474497
508.5,189.428316491713,-122.335771414672
509,187.308828565633,-124.74347584454
509.5,185.126489638368,-127.021816210263
510,182.889815757649,-129.171375077433
510.5,180.606944564932,-131.193281240822
511,178.285609636913,-133.089151109334
511.5,175.933122057866,-134.861031226458
512,173.55635857086,-136.511342640143
512.5,171.161755622805,-138.042827695459
513,168.755308607545,-139.458499691779
513.5,166.342575618962,-140.761595725957
514,163.928685048653,-141.95553293546
514.5,161.518346396902,-143.043868261388
515,159.11586370804,-144.03026177087
515.5,156.725151089284,-144.918443511063
516,154.349749823319,-145.712183812191
516.5,151.992846637295,-146.41526691376
517,149.65729274295,-147.031467755102
517.5,147.345623312994,-147.564531747598
518,145.060077106824,-148.018157329981
518.5,142.802616003316,-148.395981098959
519,140.57494423966,-148.701565303764
519.5,138.37852719241,-148.93838749417
520,136.214609570446,-149.109832116131
520.5,134.084232919046,-149.219183856461
521,131.988252360187,-149.26962254747
521.5,129.927352516559,-149.264219453265
522,127.902062585886,-149.205934771261
522.5,125.91277054832,-149.097616194739
523,123.959736503108,-148.941998394757
523.5,122.043105141767,-148.741703292073
524,120.162917373931,-148.499241001795
524.5,118.319121129053,-148.217011345013
525,116.511581362593,-147.897305832668
525.5,114.740089299326,-147.542310037203
526,113.004370949285,-147.154106277152
526.5,111.304094933695,-146.734676548693
527,109.638879659287,-146.28590564634
527.5,108.008299879725,-145.809584422361
528,106.411892682702,-145.307413141241
528.5,104.84916294057,-144.781004891609
529,103.319588261448,-144.231889023439
529.5,101.822623476428,-143.66151458326
530,100.357704697139,-143.071253724394
530.5,98.9242529762578,-142.462405073079
531,97.521677601986,-141.836197034723
531.5,96.1493790557143,-141.193791027464
532,94.8067516604214,-140.536284632829
532.5,93.4931859456051,-139.864714655501
533,92.2080707528609,-139.180060086176
533.5,90.9507951045806,-138.48324496315
534,89.7207498566452,-137.775141129703
534.5,88.5173291544757,-137.056570885611
535,87.3399317103409,-136.328309532082
535.5,86.1879619184604,-135.591087810346
536,85.0608308231251,-134.845594234813
536.5,83.9579569538519,-134.092477322313
537,82.8787670404362,-133.332347719437
537.5,81.8226966196981,-132.565780230352
538,80.7891905447262,-131.793315747812
538.5,79.7777034064959,-131.015463090276
539,78.7876998768803,-130.232700748256
539.5,77.8186549812811,-129.445478543118
540,76.8700543083749,-128.654219201636
540.5,75.9413941637933,-127.85931984965
541,75.0321816739318,-127.061153428177
541.5,74.1419348455218,-126.260070035308
542,73.270182586059,-125.456398197191
542.5,72.4164646897198,-124.650446071328
543,71.5803317929419,-123.842502585365
543.5,70.7613453034538,-123.032838514453
544,69.9590773061661,-122.221707500175
544.5,69.173110449,-121.409347013939
545,68.40303781143,-120.595979267627
545.5,67.6484627582306,-119.781812074203
546,66.9089987806695,-118.967039660849
546.5,66.1842693271578,-118.151843437129
547,65.4739076251543,-117.336392720523
547.5,64.7775564959399,-116.520845421629
548,64.0948681636927,-115.705348691177
548.5,63.4255040601519,-114.890039530916
549,62.7691346260043,-114.075045370343
549.5,62.1254391100088,-113.260484611139
550,61.4941053667511,-112.446467141081
550.5,60.8748296538216,-111.633094819108
551,60.2673164291109,-110.820461933156
551.5,59.6712781488326,-110.008655632248
552,59.0864350668083,-109.197756334296
552.5,58.5125150354794,-108.387838110963
553,57.9492533090444,-107.57896905086
553.5,57.3963923490718,-106.771211602312
554,56.8536816328802,-105.964622896825
554.5,56.3208774649399,-105.159255054346
555,55.797742791501,-104.355155471348
555.5,55.2840470186285,-103.552367092688
556,54.7795658337803,-102.750928668182
556.5,54.2840810310439,-101.950874994739
557,53.79738034012,-101.15223714487
557.5,53.3192572591156,-100.355042682357
558,52.8495108911928,-99.5593158657904
558.5,52.3879457851002,-98.7650778406683
559,51.934371779597,-97.9723468207033
559.5,51.4886038517687,-97.1811382589432
560,51.0504619692185,-96.39146500928
560.5,50.6197709461101,-95.6033374788937
561,50.1963603030269,-94.8167637721348
561.5,49.7800641306061,-94.0317498263326
562,49.3707209568985,-93.2482995399821
562.5,48.9681736183982,-92.466414893735
563,48.5722691346842,-91.6860960646041
563.5,48.1828585866084,-90.9073415337551
564,47.799796997964,-90.1301481882509
564.5,47.4229432205641,-89.3545114170823
565,47.0521598226578,-88.5804252018074
565.5,46.6873129806107,-87.8078822020997
566,46.3282723737742,-87.0368738364854
566.5,45.9749110824688,-86.2673903585438
567,45.6271054890032,-85.4994209288183
567.5,45.2847351816548,-84.7329536826781
568,44.9476828615342,-83.9679757943521
568.5,44.6158342522566,-83.2044735373526
569,44.2890780123479,-82.4424323414831
569.5,43.9673056503059,-81.6818368466205
570,43.650411442247,-80.9226709534506
570.5,43.3382923520635,-80.1649178713212
571,43.0308479540201,-79.408560163378
571.5,42.7279803577179,-78.6535797891223
572,42.4295941353592,-77.8999581445426
572.5,42.1355962512428,-77.1476760999443
573,41.8458959934245,-76.3967140356076
573.5,41.560404907477,-75.6470518753925
574,41.279036732287,-74.8986691183989
574.5,41.001707337825,-74.1515448687926
575,40.7283346648308,-73.4056578638925
575.5,40.4588386663519,-72.6609865006163
576,40.1931412510805,-71.9175088603721
576.5,39.9311662284309,-71.1752027324805
577,39.672839255304,-70.434045636207
577.5,39.4180877844866,-69.6940148414781
578,39.1668410146312,-68.9550873883538
578.5,38.9190298417713,-68.217240105324
579,38.6745868123186,-67.4804496264885
579.5,38.4334460774976,-66.7446924076845
580,38.1955433491724,-66.0099447416155
580.5,37.9608158570197,-65.2761827720379
581,37.7292023070071,-64.5433825070503
581.5,37.5006428411317,-63.8115198315399
582,37.2750789983839,-63.080570518827
582.5,37.0524536768919,-62.3505102415514
583,36.8327110972122,-61.621314581841
583.5,36.6157967667291,-60.8929590408004
584,36.401657445127,-60.1654190473566
584.5,36.1902411109016,-59.4386699664957
585,35.9814969288758,-58.7126871069203
585.5,35.775375218691,-57.9874457281651
586,35.5718274242375,-57.2629210471872
586.5,35.3708060840007,-56.5390882444757
587,35.1722648022868,-55.8159224696891
587.5,34.9761582213049,-55.0933988468556
588,34.7824419940783,-54.3714924791596
588.5,34.5910727581527,-53.6501784533262
589,34.402008110084,-52.9294318436393
589.5,34.2152065806756,-52.2092277156019
590,34.0306276109424,-51.4895411292576
590.5,33.8482315287799,-50.7703471422002
591,33.6679795263144,-50.0516208122747
591.5,33.4898336379143,-49.3333371999998
592,33.3137567188395,-48.6154713707112
592.5,33.1397124245121,-47.8979983964552
593,32.9676651903851,-47.1808933576336
593.5,32.7975802123931,-46.4641313444209
594,32.6294234279664,-45.7476874579604
594.5,32.463161497589,-45.0315368113539
595,32.2987617868857,-44.315654530453
595.5,32.1361923492212,-43.6000157544645
596,31.9754219087949,-42.8845956363799
596.5,31.8164198442165,-42.1693693432323
597,31.6591561725467,-41.454312056198
597.5,31.5036015337901,-40.7393989705445
598,31.3497271758253,-40.0246052954342
598.5,31.1975049397595,-39.3099062535925
599,31.0469072456931,-38.5952770808449
599.5,30.8979070788843,-37.8806930255328
600,30.7504779762991,-37.1661293478092
